id	style	word
PWN:sack.n.01		sako
PWN:sad.a.01		malfeliĉa, malgaja, trista
PWN:safety.n.01		sekureco
PWN:safflower.n.01		kartamo
PWN:sail.n.01		velo
PWN:salad.n.01		salato
PWN:salt.n.02		salo
PWN:salvage.v.01		savi
PWN:same.a.01		sama
PWN:sandglass.n.01		sablohorloĝio
PWN:saturday.n.01		sabato
PWN:sausage.n.01		kolbaso
PWN:saw.n.02		segilo
PWN:scale.n.07		pesilo
PWN:school.n.01		lernejo
PWN:scissors.n.01		tondilo
PWN:screw.n.04		ŝraŭbo
PWN:screwdriver.n.01		ŝraŭbilo
PWN:sea.n.01		maro, oceano
PWN:season.n.02		sezono
PWN:second.n.01		sekundo
PWN:see.v.01		vidi
PWN:seed.n.02		semo
PWN:send.v.01		sendi
PWN:september.n.01		septembro
PWN:sequence.n.01		sinsekvo, ordo
PWN:sesame.n.01		sezamo
PWN:seven.s.01		sep
PWN:sew.v.01		kudri
PWN:sex.n.04		sekso
PWN:shadow.n.01		ombro
PWN:shake.v.01		skui, skuiĝi, tremi
PWN:share.n.01		porcio
PWN:shave.v.01		razi
PWN:sheath.n.01		ingo
PWN:sheep.n.01		ŝafo
PWN:shelf.n.01		breto
PWN:shell.n.10		karapaco, konko
PWN:shield.n.02		ŝirmilo
PWN:shine.v.02		brili
PWN:ship.n.01		ŝipo
PWN:shirt.n.01		ĉemizo
PWN:shoe.n.01		ŝuo
PWN:shoot.v.05		pafi, peli
PWN:shop.n.01		butiko, vendejo, magazeno
PWN:short.a.02		mallonga
PWN:short_pants.n.01		ŝorto, sportkuloto
PWN:shoulder.n.01		ŝultro
PWN:shout.v.02		krii
PWN:shovel.n.01		fosilo
PWN:shrub.n.01		arbusto, arbedo
PWN:shut.a.01		fermita
PWN:silk.n.01		silko
PWN:silver.n.01		arĝento
PWN:sing.v.02		kanti
PWN:sink.v.01		subakviĝi, subakvigi, sinki
PWN:sister.n.01		fratino
PWN:sit.v.01		sidi
PWN:six.s.01		ses
PWN:skeletal_system.n.01		skeleto, ostaro
PWN:skirt.n.02		jupo
PWN:sky.n.01		ĉielo
PWN:slave.n.01		sklavo
PWN:sleep.v.01		dormi
PWN:sleep_together.v.01		koiti, fiki
PWN:slipper.n.01		pantoflo
PWN:small.a.01		malgranda
PWN:smell.v.01		flari
PWN:smile.v.01		rideti
PWN:snake.n.01		serpento
PWN:sneeze.v.01		terni
PWN:snog.v.01		kisi
PWN:snow.n.01		neĝo
PWN:sock.n.01		ŝtrumpeto
PWN:sodium.n.01		natrio
PWN:soft.a.01		mallaŭta
PWN:soil.n.02		grundo
PWN:soldier.n.01		soldato
PWN:son.n.01		filo
PWN:soon.r.01		baldaŭ, postnelonge
PWN:sore.n.01		vundo
PWN:soul.n.01		animo
PWN:soup.n.01		supo
PWN:south.n.03		sudo
PWN:soy.n.04		sojo
PWN:spear.n.01		lanco
PWN:spectacles.n.01		okulvitroj
PWN:spider.n.01		araneo
PWN:spill.v.01		misverŝi
PWN:spinach.n.01		spinaco
PWN:spinal_column.n.01		spino, vertebraro
PWN:spit.v.01		kraĉi
PWN:sponge.n.01		spongo
PWN:spoon.n.01		kulero
PWN:sport.n.01		sportoj
PWN:spread.v.10		disvastigi
PWN:spring.n.01		printempo
PWN:spring.n.02		risorto
PWN:sprout.n.01		sproso, ŝoso
PWN:squash.n.01		melopepo
PWN:squat.v.01		kaŭri
PWN:squirrel.n.01		sciuro
PWN:stairs.n.01		ŝtuparo
PWN:stand.v.01		stari
PWN:staple.n.04		krampo
PWN:star.n.03		stelo
PWN:state.n.01		provinco (Kanado/ĉinio), ŝtato (Usono), departemento (Francio)
PWN:state.n.04		nacio
PWN:stay.v.04		resti
PWN:still.r.01		ankoraŭ
PWN:stir.v.01		kirli, agaci
PWN:stomach.n.01		stomako
PWN:store.n.02		rezervo
PWN:storm.n.01		tempesto, ŝtormo
PWN:strap.n.01		rimeno
PWN:strength.n.01		fort(ec)o
PWN:string.n.01		ŝnureto
PWN:study.v.05		studi
PWN:stupid.a.01		malinteligenta, stulta
PWN:succeed.v.01		sukcesi
PWN:suit.n.01		kompleto
PWN:sulfur.n.01		sulfuro
PWN:summer.n.01		somero
PWN:sun.n.01		suno
PWN:sunday.n.01		dimanĉo
PWN:sunflower.n.01		sunfloro, helianto
PWN:supply.v.01		provizi
PWN:swallow.v.01		gluti
PWN:swamp.n.01		marĉo
PWN:sweet.a.01		dolĉa
PWN:swim.v.01		naĝi
PWN:sword.n.01		glavo
PWN:syringe.n.01		injektilo
PWN:system.n.01		sistemo
PWN:table.n.02		tablo
PWN:tail.n.01		vosto
PWN:take.v.04		preni
PWN:talk.v.02		paroli
PWN:tape.n.01		bendo, strio
PWN:taste.n.01		gusto
PWN:tax.n.01		imposto
PWN:tea.n.01		teo
PWN:teach.v.01		instrui
PWN:team.n.01		teamo
PWN:tear.n.01		larmo
PWN:tear.v.01		ŝiri
PWN:technology.n.01		teknologio, teĥniko
PWN:telephone.n.01		telefono
PWN:telescope.n.01		teleskopo
PWN:television_receiver.n.01		televido
PWN:ten.s.01		dek
PWN:testis.n.01		testiko
PWN:theater.n.01		teatro
PWN:there.r.01		tie, tien
PWN:thief.n.01		ŝtelisto
PWN:thin.a.02		malgrasa
PWN:think.v.03		pensi
PWN:thorax.n.02		brusto
PWN:thousand.s.01		mil
PWN:thread.n.01		fadeno
PWN:three.s.01		tri
PWN:throat.n.01		gorĝo
PWN:throw.v.01		ĵeti
PWN:thumb.n.01		dikfingro, polekso
PWN:thunder.n.02		tondro
PWN:thursday.n.01		ĵaŭdo
PWN:tide.n.01		tajdo
PWN:tie.v.01		bindi, ligi
PWN:tiger.n.02		tigro
PWN:time.n.05		tempo
PWN:time_period.n.01		epoko
PWN:tin.n.01		stano
PWN:tired.a.01		laca
PWN:tobacco.n.01		tabako
PWN:today.r.02		hodiaŭ
PWN:toe.n.01		piedfingro
PWN:toilet.n.01		necesejo
PWN:tomato.n.01		tomato
PWN:tomorrow.r.01		morgaŭ
PWN:tongs.n.01		prenilo
PWN:tongue.n.01		lango
PWN:tooth.n.01		dento
PWN:torment.v.01		torturi, turmenti
PWN:tornado.n.01		ciklono
PWN:touch.v.01		tuŝi
PWN:towel.n.01		mantuko, bantuko, viŝtuko
PWN:tower.n.01		turo
PWN:town.n.01		urbo, metropolo
PWN:train.n.01		trajno, vagonaro
PWN:transport.v.02		porti
PWN:trap.n.01		kaptilo
PWN:travel.v.01		iri
PWN:traveler.n.01		vojaĝanto
PWN:tray.n.01		pleto
PWN:tree.n.01		arbo
PWN:trial.n.04		proceso
PWN:triangle.n.01		triangulo
PWN:trouble.n.01		malfacilaĵo
PWN:trouser.n.01		pantalono
PWN:true.a.01		vera
PWN:try.v.01		provi, peni
PWN:tuesday.n.01		mardo
PWN:turkey.n.01		meleagro
PWN:turn.v.04		devojigi, turni
PWN:turtle.n.02		testudo
PWN:two.s.01		du
PWN:ugly.a.01		malbela
PWN:umbrella.n.01		ombrelo
PWN:uncle.n.01		onklo
PWN:uncover.v.01		malkaŝi
PWN:underpants.n.01		kalsono, kalsoneto
PWN:understand.v.01		kompreni
PWN:uniform.n.01		uniformo
PWN:unite.v.01		unuigi, unuiĝi
PWN:universe.n.01		universo
PWN:university.n.02		universitato
PWN:urine.n.01		urino
PWN:use.v.01		uzi, utiligi
PWN:vacate.v.01		eksiĝi
PWN:vagina.n.01		vagino
PWN:valley.n.01		valo
PWN:value.n.03		valoro
PWN:valve.n.01		valvo
PWN:vehicle.n.01		veturilo
PWN:vein.n.01		vejno
PWN:very.r.01		multe, tre
PWN:vinegar.n.01		vinagro
PWN:violent.a.01		perfort(em)a, malafabla
PWN:volcano.n.02		vulkano
PWN:vomit.v.01		vomi
PWN:vote.v.01		voĉdoni, baloti
PWN:wagon.n.01		vagono, ĉaro
PWN:waist.n.01		talio
PWN:wait.v.01		atendi
PWN:wake_up.v.02		vekiĝi
PWN:walk.v.01		piediri, promeni
PWN:wall.n.01		muro
PWN:war.n.01		milito
PWN:warm.a.01		varma
PWN:wash.v.01		lavi, purigi
PWN:waste.v.01		malŝpari, misuzi
PWN:weapon.n.01		armilo
PWN:weather.n.01		vetero
PWN:weave.v.02		teksi
PWN:wednesday.n.01		merkredo
PWN:weed.n.01		trudherbo
PWN:week.n.01		semajno
PWN:west.n.02		okcidento
PWN:wet.a.01		malseka
PWN:whale.n.02		baleno
PWN:wheat.n.01		tritiko
PWN:wheel.n.01		rado
PWN:white.a.01		blanka
PWN:wide.a.01		larĝa, vasta
PWN:wife.n.01		edzino
PWN:willow.n.01		saliko
PWN:wind.n.01		vento
PWN:window.n.01		fenestro
PWN:wing.n.01		flugilo
PWN:winter.n.01		vintro
PWN:wire.n.01		drato
PWN:wolf.n.01		lupo
PWN:woman.n.01		virino
PWN:wool.n.02		lano
PWN:world.n.02		mondo
PWN:worm.n.01		vermo
PWN:wrap.v.01		volvi, envolvi, vindi
PWN:wrench.n.03		ŝraubŝlosilo
PWN:wrestle.v.01		lukti
PWN:wrist.n.01		manartiko, manradiko
PWN:year.n.01		jaro
PWN:yellow.s.01		flava
PWN:yesterday.r.01		hieraŭ
PWN:young.a.01		juna
PWN:zero.s.01		nulo
Tool:tool.N		ilo
