CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	IDS_ID	ENGLISH	RELATION	PWN_WORD_SENSE_ID	PWN_DEFINITION	PWN_SYNSET	PWN_POS
245	BROOM	832	S09.380	the broom	ss	broom%1:06:00::	a cleaning implement for sweeping; bundle of straws or twigs attached to a long handle	n02906734	n
1005	TWINS	833	S02.458	the twins	ss	twin%1:18:00::	either of two offspring born at the same time from the same pregnancy	n10734394	n
943	WATERFALL	834	S01.390	the waterfall	ss	waterfall%1:17:00::	a steep descent of the water of a river	n09475292	n
335	MEETING HOUSE	835	S07.180	the meeting house	ss	meetinghouse%1:06:00::	a building for religious assembly (especially Nonconformists, e.g., Quakers)	n03099622	n
1330	DEFEND	836	S20.440	to defend	ss	defend%2:33:02::	"protect against a challenge or attack; ""Hold that position behind the trees!""; ""Hold the bridge against the enemy's attacks"""	v01129876	v
1225	DAY (NOT NIGHT)	837	S14.4110	the day(2)	ss	day%1:28:00::	"time for Earth to make a complete rotation on its axis; ""two days later they left""; ""they put on two performances every day""; ""there are 30,000 passengers per day"""	n15155220	n
1301	FOOT	838	S04.370	the foot	ui	foot%1:08:01::	"the part of the leg of a human being below the ankle joint; ""his bare feet projected from his trousers""; ""armored from head to foot"""	n05563266	n
1752	LEAVE	839	S10.490	to leave	ss	leave%2:38:00::	"move out of or depart from; ""leave the room""; ""the fugitive has left the country"""	v02015598	v
868	BANANA	840	S08.840	the banana	ss	banana%1:13:00::	elongated crescent-shaped yellow fruit with soft sweet flesh	n07753592	n
632	LIZARD	841	S03.960	the lizard	ss	lizard%1:05:00::	relatively long-bodied reptile with usually two pairs of legs and a tapering tail	n01674464	n
1663	BED	842	S07.420	the bed	ss	bed%1:06:00::	"a piece of furniture that provides a place to sleep; ""he sat on the edge of the bed""; ""the room had only a bed and chair"""	n02818832	n
1263	SISTER	843	S02.450	the sister	ss	sister%1:18:00::	"a female person who has the same parents as another person; ""my sister married a musician"""	n10602985	n
1601	WEAK	844	S04.820	weak	ss	weak%3:00:00::	"wanting in physical strength; ""a weak pillar"""	a02324397	a
744	EGG	845	S05.970	the egg	ss	egg%1:13:00::	oval reproductive body of a fowl (especially a hen) used as food	n07840804	n
233	SNOWSHOE	846	S06.9800	the snowshoe	ss	snowshoe%1:06:00::	a device to help you walk on deep snow; a lightweight frame shaped like a racquet is strengthened with cross pieces and contains a network of thongs; one is worn on each foot	n04252331	n
682	SIDE	847	S12.360	the side	ui	side%1:15:02::	"a place within a region identified relative to a center or reference location; ""they always sat on the right side of the church""; ""he never left my side"""	n08649345	n
424	MARRIED MAN	848	S02.380	the married man	ss	married_man%1:18:00::	a married man; a woman's partner in marriage	n10193967	n
138	BATHE	849	S04.690	to bathe	ss	bathe%2:29:00::	"cleanse the entire body; ""bathe daily"""	v00035603	v
1812	TRY	850	S17.480	to try	ss	try%2:41:00::	"make an effort or attempt; ""He tried to shake off his fears""; ""The infant had essayed a few wobbly steps""; ""The police attempted to stop the thief""; ""He sought to improve himself""; ""She always seeks to do good in the world"""	v02530167	v
10	FIREWOOD	851	S01.880	the firewood	ss	firewood%1:27:00::	"wood used for fuel; ""they collected and cut their own firewood"""	n15100644	n
1229	OLD	852	S14.150	old	ui	old%3:00:02::	"(used especially of persons) having lived for a relatively long time or attained a specific age; ""his mother is very old""; ""a ripe old age""; ""how old are you?"""	a01643620	a
499	CURE	853	S04.860	to cure	ss	cure%2:29:00::	"provide a cure for, make healthy again; ""The treatment cured the boy's acne""; ""The quack pretended to heal patients but never managed to"""	v00081725	v
1605	SKULL	854	S04.202	the skull	ss	skull%1:08:00::	the bony skeleton of the head of vertebrates	n05540121	n
1326	DOWN	855	S12.0300	down	ss	down%4:02:00::	"spatially or metaphorically from a higher to a lower level or position; ""don't fall down""; ""rode the lift up and skied down""; ""prices plunged downward"""	r00095320	r
1232	WARM	856	S15.851	warm	ss	warm%3:00:01::	"having or producing a comfortable and agreeable degree of heat or imparting or maintaining heat; ""a warm body""; ""a warm room""; ""a warm climate""; ""a warm coat"""	a02529264	a
278	AWL	857	S06.370	the awl	ss	awl%1:06:00::	a pointed tool for marking surfaces or for punching small holes	n02763714	n
1119	DIVIDE	858	S12.232	to divide	ss	divide%2:41:00::	"separate into parts or portions; ""divide the cake into three equal parts""; ""The British carved up the Ottoman Empire after World War I"""	v02467662	v
748	SOW SEEDS	859	S08.310	to sow	ss	sow%2:35:00::	"place (seeds) in or on the ground for future growth; ""She sowed sunflower seeds"""	v01500873	v
194	FAMILY	860	S02.820	the family	ss	family%1:14:00::	"primary social group; parents and children; ""he wanted to have a good job before starting a family"""	n07970406	n
1730	CHEEK	861	S04.208	the cheek	ss	cheek%1:08:00::	either side of the face below the eyes	n05602835	n
2008	RESCUE	862	S11.250	to rescue	ss	rescue%2:41:00::	free from harm or evil	v02551144	v
620	INSECT	863	S03.810	the insect	ss	insect%1:05:00::	small air-breathing arthropod	n02159955	n
856	HIRE	864	S11.770	to hire	ss	hire%2:41:00::	"engage or hire for work; ""They hired two new secretaries in the department""; ""How many people has she employed?"""	v02409412	v
522	WOLF	865	S03.710	the wolf	ss	wolf%1:05:00::	any of various predatory carnivorous canine mammals of North America and Eurasia that usually hunt in packs	n02114100	n
1200	HUSBAND	866	S02.310	the husband	ss	husband%1:18:00::	a married man; a woman's partner in marriage	n10193967	n
3294	BRAID (VERB) OR WEAVE (BASKET)	867	S09.750	to weave or plait/braid	ui	braid%2:36:00::	"make by braiding or interlacing; ""lace a tablecloth"""	v01674717	v
1986	DISEASE	868	S04.8440	the disease	ss	disease%1:26:00::	an impairment of health or a condition of abnormal functioning	n14070360	n
874	CANDY	869	S23.5650	the candy/sweets	ui	sweet%1:13:00::	a food rich in sugar	n07596684	n
1527	TICK	870	S03.8350	the tick	ss	tick%1:05:00::	any of two families of small parasitic arachnids with barbed proboscis; feed on blood of warm-blooded animals	n01776313	n
308	TOUCAN	871	S03.5980	the toucan	ss	toucan%1:05:00::	brilliantly colored arboreal fruit-eating bird of tropical America having a very large thin-walled beak	n01843383	n
974	TOBACCO	872	S08.680	the tobacco	ss	tobacco%1:06:00::	leaves of the tobacco plant dried and prepared for smoking or ingestion	n04442831	n
1654	LIGHTNING	873	S01.550	the lightning	ss	lightning%1:19:00::	abrupt electric discharge from cloud to cloud or from cloud to earth accompanied by the emission of light	n11475279	n
989	CLEAR	874	S17.340	clear	ss	clear%3:00:00::	"readily apparent to the mind; ""a clear and present danger""; ""a clear explanation""; ""a clear case of murder""; ""a clear indication that she was angry""; ""gave us a clear idea of human nature"""	a00428404	a
1642	NIECE	875	S02.540	the niece	ss	niece%1:18:00::	a daughter of your brother or sister	n10357613	n
1276	AUTUMN	876	S14.770	the autumn/fall	ui	fall%1:28:00::	"the season when the leaves fall from the trees; ""in the fall of 1973"""	n15236859	n
709	TEACH	877	S17.250	to teach	ss	teach%2:32:00::	"impart skills or knowledge to; ""I taught them French""; ""He instructed me in building a boat"""	v00829107	v
376	FRAGRANT	878	S15.250	fragrant	ss	fragrant%3:00:00::	pleasant-smelling	a01052248	a
1375	WINDOW	879	S07.250	the window	ss	window%1:06:00::	a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air	n04587648	n
1441	FLY (MOVE THROUGH AIR)	880	S10.370	to fly	ss	fly%2:38:00::	"travel through the air; be airborne; ""Man cannot fly"""	v01940403	v
1519	RUN	881	S10.460	to run	ss	run%2:38:00::	"move fast by using one's feet, with one foot off the ground at any given time; ""Don't run--you'll be out of breath""; ""The children ran to the store"""	v01926311	v
256	FOOD	882	S05.120	the food	ss	food%1:13:00::	"any solid substance (as opposed to liquid) that is used as a source of nourishment; ""food and drink"""	n07555863	n
1059	STEPSON	883	S02.730	the stepson	ss	stepson%1:18:00::	the son your spouse by a former marriage	n10655075	n
83	FORBID	884	S18.380	to forbid	ss	forbid%2:32:00::	"command against; ""I forbid you to call me late at night""; ""Mother vetoed the trip to the chocolate store""; ""Dad nixed our plans"""	v00795863	v
1398	DRY	885	S15.840	dry	ss	dry%3:00:01::	"free from liquid or moisture; lacking natural or normal moisture or depleted of water; or no longer wet; ""dry land""; ""dry clothes""; ""a dry climate""; ""dry splintery boards""; ""a dry river bed""; ""the paint is dry"""	a02551380	a
395	PILL	886	S23.2200	the pill or tablet	ui	tablet%1:06:00::	a dose of medicine in the form of a small pellet	n03936568	n
703	SOON	887	S14.331	soon	ss	soon%4:02:00::	"in the near future; ""the doctor will soon be here""; ""the book will appear shortly""; ""she will arrive presently""; ""we should have news before long"""	r00033922	r
1560	FACE	888	S04.204	the face	ss	face%1:08:00::	"the front of the human head from the forehead to the chin and ear to ear; ""he washed his face""; ""I wish I had seen the look on his face when he got the news"""	n05600637	n
979	FARMER	889	S08.110	the farmer	ss	farmer%1:18:00::	a person who operates a farm	n10078806	n
240	ELECTION	890	S23.3800	the election	ss	election%1:04:01::	"a vote to select the winner of a position or political office; ""the results of the election will be announced tonight"""	n00181781	n
738	THING	891	S11.180	the thing	ss	thing%1:03:00::	a separate and self-contained entity	n00002452	n
1149	ORPHAN	892	S02.750	the orphan	ss	orphan%1:18:00::	a child who has lost both parents	n10384392	n
1070	BUS	893	S23.1500	the bus	ss	bus%1:06:00::	"a vehicle carrying many passengers; used for public transport; ""he always rode the bus to work"""	n02924116	n
950	SEAGULL	894	S03.582	the seagull	ss	seagull%1:05:00::	mostly white aquatic bird having long pointed wings and short legs	n02041246	n
1576	PILE UP	895	S12.213	to pile up	ss	pile_up%2:35:00::	"arrange into piles or stacks; ""She piled up her books in my living room"""	v01504298	v
1081	BILL	896	S11.660	the bill	ss	bill%1:10:01::	"an itemized statement of money owed for goods shipped or services rendered; ""he paid his bill and left""; ""send me an account of what I owe"""	n06516955	n
277	SPINDLE	897	S06.320	the spindle	ss	spindle%1:06:00::	a stick or pin used to twist the yarn in spinning	n04277352	n
1631	FAST	898	S14.210	fast	ui	fast%4:02:01::	"quickly or rapidly (often used as a combining form); ""how fast can he get here?""; ""ran as fast as he could""; ""needs medical help fast""; ""fast-running rivers""; ""fast-breaking news""; ""fast-opening (or fast-closing) shutters"""	r00086000	r
917	ORNAMENT	899	S06.710	the ornament or adornment	ui	adornment%1:06:00::	a decoration of color or interest that is added to relieve plainness	n02681518	n
794	PEN	900	S18.570	the pen	ss	pen%1:06:00::	a writing implement with a point from which ink flows	n03906997	n
710	WHEEL	901	S10.760	the wheel	ss	wheel%1:06:00::	a simple machine consisting of a circular frame with spokes (or a solid disc) that can rotate on a shaft or axle (as in vehicles or other machines)	n04574999	n
660	REEF	902	S01.342	the reef	ss	reef%1:17:00::	a submerged ridge of rock or coral near the surface of the water	n09406793	n
960	WIND	903	S01.720	the wind	ss	wind%1:19:00::	"air moving (sometimes with considerable force) from an area of high pressure to an area of low pressure; ""trees bent under the fierce winds""; ""when there is no wind, row""; ""the radioactivity was being swept upwards by the air current and out into the atmosphere"""	n11525955	n
122	CART	904	S10.750	the cart or wagon	ui	wagon%1:06:00::	any of various kinds of wheeled vehicles drawn by an animal or a tractor	n04543158	n
37	LIBERATE	905	S19.4450	to liberate	ss	liberate%2:41:00::	"grant freedom to; ""The students liberated their slaves upon graduating from the university"""	v02497062	v
788	SOAP	906	S06.950	the soap	ss	soap%1:06:00::	a cleansing agent made from the salts of vegetable or animal fats	n04253437	n
1892	TOUCH	907	S15.710	to touch	ss	touch%2:35:00::	"make physical contact with, come in contact with; ""Touch the stone for good luck""; ""She never touched her husband"""	v01206218	v
879	COUGH	908	S04.530	to cough	ss	cough%2:29:00::	"exhale abruptly, as when one has a chest cold or congestion; ""The smoker coughs all day"""	v00005815	v
154	UDDER	909	S04.420	the udder	ss	udder%1:05:00::	mammary gland of bovids (cows and sheep and goats)	n02370360	n
1381	SHOE	910	S06.510	the shoe	ss	shoe%1:06:00::	footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material	n04199027	n
656	POLICE	911	S23.3300	the police	ss	police%1:14:00::	"the force of policemen and officers; ""the law came looking for him"""	n08209687	n
1696	SURRENDER	912	S20.460	to surrender	ss	surrender%2:33:00::	"give up or agree to forgo to the power or possession of another; ""The last Taleban fighters finally surrendered"""	v01115585	v
1704	SEVEN	913	S13.0700	seven	ss	seven%5:00:00:cardinal:00	being one more than six	a02186970	a
1702	HOLY	914	S22.190	holy	ss	holy%3:00:00::	belonging to or derived from or associated with a divine power	a02053818	a
1371	KNEE	915	S04.360	the knee	ss	knee%1:08:00::	hinge joint in the human leg connecting the tibia and fibula with the femur and protected in front by the patella	n05573602	n
184	MAST	916	S10.870	the mast	ss	mast%1:06:00::	a vertical spar for supporting sails	n03726760	n
578	KISS	917	S16.290	to kiss	ss	kiss%2:35:00::	"touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc.; ""The newly married couple kissed""; ""She kissed her grandfather on the forehead when she entered the room"""	v01431230	v
1875	REGRET	918	S16.340	to regret or be sorry	ss	regret%2:37:00::	feel remorse for; feel sorry for; be contrite about	v01796582	v
1480	BODY	919	S04.110	the body	ss	body%1:08:00::	"the entire structure of an organism (an animal, plant, or human being); ""he felt as if his whole body were on fire"""	n05216365	n
923	LOVE	920	S16.270	to love	ss	love%2:37:01::	"be enamored or in love with; ""She loves her husband deeply"""	v01775535	v
31	PAN	921	S05.280	the pan	ss	pan%1:06:01::	cooking utensil consisting of a wide metal vessel	n03880531	n
1071	HOOK	922	S12.750	the hook	ss	hook%1:06:00::	a curved or bent implement for suspending or pulling something	n03532342	n
891	TIDE	923	S01.352	the tide	ss	tide%1:11:00::	the periodic rise and fall of the sea level under the gravitational pull of the moon	n07402519	n
1068	COURT	924	S21.150	the court	ss	court%1:06:05::	a tribunal that is presided over by a magistrate or by one or more judges who administer justice according to the laws	n03649459	n
