id	style	word	transcription	etymology
Emotion:anxiety.N		nelinişte		
Emotion:anxiety.N		îngrijire		
Emotion:blame.N		dojană		
Emotion:blame.N		mustrare		
Emotion:blame.N		reproş		fra:reproche
Emotion:blame.N		învinuire		
Emotion:courageous.A		curajos		fra:courageux
Emotion:courageous.A		dârz		:drúzú
Emotion:courageous.A		temerar		:téméraire, temerarius
Emotion:courageous.A		viteaz		:vitezĭ
Emotion:courageous.A		îndrăzneţ		
Emotion:cry.V		a plânge		
Emotion:dare.V		a (în)drăzni		:drǔznati
Emotion:envy.N		gelozie		ita:gelosia
Emotion:envy.N		invidie		:invidia
Emotion:envy.N		jaluzie		fra:jalousie
Emotion:envy.N		temere		
Emotion:envy.N		temut		
Emotion:envy.N		zulie		ell:zília
Emotion:fear.N		frică		ell:phrikē
Emotion:fear.N		teamă		
Emotion:fear.N		temere		
Emotion:fear.N		temut		
Emotion:feel.V		a pipăi		:pipati
Emotion:grief.N		doliu		ita:doglio, deuil
Emotion:grief.N		jale		:žalĭ
Emotion:grief.N		jelanie		:želanije
Emotion:happy.A		ferice		
Emotion:happy.A		fericit		
Emotion:hate.V		a urî		
Emotion:hope.V		a nădăjdui		
Emotion:hope.V		a spera		ita:sperare
Emotion:love.V		a iubi		:ljubiti
Emotion:shame.N		ruşine		
Emotion:surprised.A		mirat		
Emotion:surprised.A		surprins		
Emotion:surprised.A		uimit		
Emotion:surprised.A		uluit		
Emotion:want.V		a voi		:voliti
Emotion:want.V		a vrea		
Family:ancestors.N		străbuni		
Family:ancestors.N		strămoşi		
Family:aunt.N		mătuşă		
Family:aunt.N		tanti		fra:tante
Family:aunt.N		ţaţă		ell:tsatsa
Family:brother.N		frate		
Family:child.N		copil		aln:kopil
Family:cousin.N		vară (2)		
Family:cousin.N		verişoară		
Family:cousin.N		văr		
Family:daughter.N		copilă		
Family:daughter.N		fată		
Family:daughter.N		fie		
Family:daughter.N		fiică		
Family:descendant.N		descendenţi		fra:descendants
Family:descendant.N		mlădeţe		bul:mladica
Family:descendant.N		odrasle		:otraslĭ
Family:descendant.N		urmaşi		
Family:divorce.N		divorţ		:divortium
Family:family.N		familie		:familia
Family:father.N		tată		
Family:grandchild.N		nepot		
Family:granddaughter.N		nepoată		
Family:grandfather.N		bunic		
Family:grandfather.N		moş		aln:moshë
Family:grandmother.N		babă		:baba
Family:grandmother.N		bunică		
Family:grandmother.N		mamămare		
Family:grandmother.N		moaşă		aln:moshë
Family:grandparents.N		bunici		
Family:grandson.N		nepot		
Family:husband.N		bǎrbat		
Family:husband.N		mărit		
Family:husband.N		om		
Family:husband.N		soţ		
Family:married man.N		bărbat căsătorit		
Family:married woman.N		femeia căsătorită		
Family:marry.V		a (se) căsători		
Family:marry.V		a cununa		
Family:marry.V		a mărita		
Family:marry.V		a însura		
Family:mother.N		maică		:ma(j)ika
Family:mother.N		mamă		
Family:nephew.N		nepot		
Family:niece.N		nepoată		
Family:older brother.N		frate		
Family:older sister.N		soră mai mare		
Family:orphan.N		orfan		
Family:orphan.N		sărman		ell:χειρομάχος
Family:parents.N		parinţi		
Family:relatives.N		rude		bul:roda
Family:sibling.N		frate		
Family:sister.N		soră		
Family:son.N		băiat		
Family:son.N		fecior		
Family:son.N		fiu		
Family:stepdaughter.N		fiica vitregă		
Family:stepfather.N		maşteh		bul:maštecha
Family:stepfather.N		tată vitreg		
Family:stepmother.N		mamă vitregă		
Family:stepmother.N		maştehă		bul:maštecha
Family:stepson.N		fiu vitreg		
Family:uncle.N		unchi		
Family:wedding.N		cununie		
Family:wedding.N		nuntă		
Family:widow.N		văduvă		
Family:widower.N		văduv		
Family:wife.N		femeie		
Family:wife.N		nevastă		:nevĕsta
Family:wife.N		soaţă		
Family:wife.N		soţie		
Family:younger brother.N		frate		
Family:younger sister.N		soră		
Food:Camellia sinensis.N		ceai		cmn:chá
Food:Coffea.N		cafea		
Food:Ficus carica.N		smochin(ă)		bul:smokinja
Food:Musa acuminata.N		banană		fra:banane
Food:NaCl.N		sare		
Food:bake.V		a coace		
Food:candy.N		bomboane		fra:bombon
Food:candy.N		cofeturi		ell:ko[n]féta
Food:candy.N		dulciuri		
Food:candy.N		zaharikale		ell:zahariká
Food:dinner.N		masă principală		
Food:fermented alcohol.N		bragă		rus:braga
Food:flour.N		făină		
Food:sausage.N		cârnat		
Food:sausage.N		mezel		tur:meze
Food:soup.N		ciorbă		arb:šorba, šarâb
Food:soup.N		supă		fra:soupe
Food:supper.N		cină		
Food:supper.N		dineu		fra:dîner
Form:bend.V		a curba		fra:courber
Form:bend.V		a încovoia		:kovati
Form:bend.V		a îndoi		
Function:1PL EXCL.PRO		noi		
Function:1PL INCL.PRO		noi		
Function:1PL.PRO		noi		
Function:1SG.PRO		eu		
Function:2PL.PRO		voi		
Function:2SG.PRO		tu		
Function:3PL.PRO		ei/ele		
Function:3SG INAN.PRO		o		
Function:3SG M.PRO		el		
Function:3SG.PRO		el/ea		
Function:and.CNJ		şi		
Function:here.ADV		aici, aicea		
Function:how many pieces.PRO		câţi		
Function:how much.PRO		cât		
Function:how.PRO		cum		
Function:if.CNJ		dacă		
Function:not.PTCL		nu		
Function:nothing.PRO		nimic		
Function:or.CNJ		sau		
Function:other.PRO		alt		
Function:that.PRO		acel		
Function:there.ADV		acolo		
Function:this.PRO		acest		
Function:what.PRO		ce		
Function:when.PRO		când		
Function:where.PRO		unde		
Function:which.PRO		care		
Function:who.PRO		cine		
Function:why.PRO		de ce		
Function:yes.PTCL		da		srp:da
Grooming:bracelet.N		brăţară		
Grooming:brush.N		perie		:perije
Grooming:comb.N		pieptene		
Grooming:earring.N		cercel		
Grooming:jewel.N		bijuterie		fra:bijouterie
Grooming:jewel.N		giuvaier		tur:cevahir (sg.: cevher)
Grooming:jewel.N		nestemată		
Grooming:jewel.N		sculă		ell:σκόλη
Grooming:mirror.N		oglindă		
Grooming:necklace.N		colan		tur:kolan
Grooming:necklace.N		colier		fra:collier
Grooming:necklace.N		salbă		
Grooming:necklace.N		şirag		hun:sereg
Grooming:ointment.N		alifie		ell:alifi
Grooming:ointment.N		pomadă		fra:pommade
Grooming:ointment.N		unguent		
Grooming:ornament.N		găteală		
Grooming:ornament.N		ornament		:ōrnāmentum
Grooming:ornament.N		podoabă		:podoba
Grooming:razor.N		brici		:bricĭ
Grooming:ring.N		inel		
Grooming:soap.N		săpun		:sapo, saponis
Grooming:tattoo.N		tatuaj		fra:tatouage
Handiwork:adze.N		teslă		:tesla
Handiwork:anvil.N		ilău		hun:üllő
Handiwork:anvil.N		nicovală		:nakovalo
Handiwork:axe.N		bardă		hun:bárd
Handiwork:axe.N		topor		:toporŭ
Handiwork:blacksmith.N		covaci		:kovačĭ
Handiwork:blacksmith.N		covali		ukr:koval
Handiwork:blacksmith.N		fierar		
Handiwork:blacksmith.N		făur(ar)		
Handiwork:blacksmith.N		potcovar		
Handiwork:bore.V		a bort(el)i		ukr:bortyty
Handiwork:bore.V		a găuri		
Handiwork:bore.V		a sfredeli		
Handiwork:braid or weave.V		a împleti		
Handiwork:carpenter.N		dulgher		tur:dülger
Handiwork:carve.V		a ciopli		bul:čoplja, čopljiti
Handiwork:carve.V		a grava		fra:graver
Handiwork:carve.V		a sculpta		fra:sculpter
Handiwork:cast.V		a turna		
Handiwork:chisel.N		daltă		:dlato
Handiwork:forge.V		a forja		fra:forger
Handiwork:forge.V		a făuri		
Handiwork:hammer.N		ciocan		:čekanŭ
Handiwork:nail.N		cui		
Handiwork:peg.N		ţăruş		ukr:taraš
Handiwork:potter.N		olar		
Handiwork:saw.N		ferăstrău		hun:*füresző
Handiwork:saw.N		firiz		hun:fürész
Handiwork:screw.N		şurub		deu:Schr(a)ube
Handiwork:screwdriver.N		şurubelniţă		
Handiwork:shears.N		foarfece		
Handiwork:tool.N		sculă		ell:σκόλη
Handiwork:tool.N		unealtă		
Handiwork:whetstone.N		piatră de ascuţit		
Handiwork:workshop.N		atelier		fra:atelier
Health:disease.N		afecţiune		fra:affection
Health:disease.N		beteşug		hun:betegség
Health:disease.N		boală		srp:bol(a)
Health:disease.N		maladie		fra:maladie
Health:fever.N		arşiţă		
Health:fever.N		căldură		
Health:fever.N		febră		ita:febbre
Health:fever.N		fierbinţeală		
Health:fever.N		temperatură		:temperature
Health:healthy.A		sănătos		
Health:healthy.A		voinic		bul:vojnik
Health:hospital.N		spital		deu:Spital
Health:injection.N		injecţie		
